name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Kyriani Sabbe,Belgium,DEFENDER,UNKNOWN,21,2005-01-26,6,239,1,0,0,0,1,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250138985,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138985.jpg,2024-25
Iván Fresneda,Spain,DEFENDER,UNKNOWN,21,2004-09-28,3,239,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250179137,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179137.jpg,2024-25
Paulo Bernardo,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,24,2002-01-24,8,238,0,0,0,1,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250117406,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117406.jpg,2024-25
Donyell Malen,Netherlands,FORWARD,STRIKER,27,1999-01-19,5,238,2,1,0,1,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250081555,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081555.jpg,2024-25
Diogo Jota,Portugal,FORWARD,STRIKER,29,1996-12-04,4,237,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250080471,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080471.jpg,2024-25
João Simões,Portugal,MIDFIELDER,UNKNOWN,19,2007-01-06,5,235,0,1,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250180059,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180059.jpg,2024-25
Yan Couto,Brazil,DEFENDER,UNKNOWN,24,2002-06-03,8,232,0,0,0,2,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250163731,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163731.jpg,2024-25
Cédric Itten,Switzerland,FORWARD,STRIKER,29,1996-12-27,7,232,0,0,0,0,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250064273,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064273.jpg,2024-25
Danilo,Brazil,DEFENDER,UNKNOWN,34,1991-07-15,4,231,0,0,0,2,1,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250039931,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250039931.jpg,2024-25
Robin Le Normand,Spain,DEFENDER,CENTRE_BACK,29,1996-11-11,5,230,0,0,0,1,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250112513,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112513.jpg,2024-25
Emil Holm,Sweden,DEFENDER,UNKNOWN,26,2000-05-13,4,230,0,0,0,2,0,Bologna FC 1909,BOL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52969.png,250127502,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127502.jpg,2024-25
Jarell Quansah,England,DEFENDER,UNKNOWN,23,2003-01-29,4,229,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250128391,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128391.jpg,2024-25
Ismaily,Brazil,DEFENDER,FULL_BACK,36,1990-01-11,4,228,0,1,0,0,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250053792,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250053792.jpg,2024-25
Samuel Mbangula,Belgium,FORWARD,UNKNOWN,22,2004-01-16,7,225,1,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250137395,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250137395.jpg,2024-25
Takuya Ogiwara,Japan,DEFENDER,UNKNOWN,26,1999-11-23,3,225,1,0,0,1,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250193541,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193541.jpg,2024-25
Ethan Nwaneri,England,MIDFIELDER,UNKNOWN,19,2007-03-21,7,223,2,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250170117,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250170117.jpg,2024-25
Tyrell Malacia,Netherlands,DEFENDER,CENTRE_BACK,26,1999-08-17,3,222,0,0,0,1,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250091161,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091161.jpg,2024-25
Danylo Sikan,Ukraine,FORWARD,STRIKER,25,2001-04-16,5,221,1,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250115487,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115487.jpg,2024-25
Nicolò Casale,Italy,DEFENDER,UNKNOWN,28,1998-02-14,4,218,0,0,0,1,0,Bologna FC 1909,BOL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52969.png,250138626,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138626.jpg,2024-25
Eduardo Quaresma,Portugal,DEFENDER,CENTRE_BACK,24,2002-03-02,5,215,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250117415,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117415.jpg,2024-25
Lukas Kačavenda,Croatia,MIDFIELDER,UNKNOWN,23,2003-03-02,6,214,0,0,0,3,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250163186,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163186.jpg,2024-25
Amine Adli,Morocco,FORWARD,UNKNOWN,26,2000-05-10,5,211,0,0,0,0,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250163447,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163447.jpg,2024-25
Rafael Tolói,Italy,DEFENDER,CENTRE_BACK,35,1990-10-10,4,211,0,0,0,1,1,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250112488,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112488.jpg,2024-25
Kacper Urbański,Poland,MIDFIELDER,UNKNOWN,21,2004-09-07,4,211,0,0,0,0,0,Bologna FC 1909,BOL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52969.png,250166754,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166754.jpg,2024-25
Krépin Diatta,Senegal,MIDFIELDER,WINGER,27,1999-02-25,4,211,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250121536,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121536.jpg,2024-25
Alex Valle,Spain,DEFENDER,UNKNOWN,22,2004-04-25,5,210,0,1,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250164785,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164785.jpg,2024-25
Vinícius Tobías,Brazil,DEFENDER,UNKNOWN,22,2004-02-23,3,210,0,0,0,1,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250176491,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176491.jpg,2024-25
Mattia Perin,Italy,GOALKEEPER,GOALKEEPER,33,1992-11-10,3,210,0,0,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250007075,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250007075.jpg,2024-25
Lloyd Kelly,England,DEFENDER,UNKNOWN,27,1998-10-06,2,210,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250130510,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130510.jpg,2024-25
Gonçalo Ramos,Portugal,FORWARD,STRIKER,24,2001-06-20,12,206,3,1,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250116654,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116654.jpg,2024-25
Nicolò Fagioli,Italy,MIDFIELDER,UNKNOWN,25,2001-02-12,4,206,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250113237,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113237.jpg,2024-25
Pedrinho,Brazil,MIDFIELDER,WINGER,28,1998-04-13,4,205,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250144964,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144964.jpg,2024-25
Marko Arnautović,Austria,FORWARD,WINGER,37,1989-04-19,7,203,1,0,0,2,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,1903428,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1903428.jpg,2024-25
Stefan Bajcetic,Spain,MIDFIELDER,UNKNOWN,21,2004-10-22,6,202,0,0,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250154416,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154416.jpg,2024-25
Róbert Mak,Slovakia,FORWARD,WINGER,35,1991-03-08,7,201,0,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,107044,https://img.uefa.com/imgml/TP/players/1/2025/324x324/107044.jpg,2024-25
Pedro Gonçalves,Portugal,MIDFIELDER,UNKNOWN,27,1998-06-28,3,200,0,2,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250143328,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143328.jpg,2024-25
Oleksandr Zinchenko,Ukraine,DEFENDER,FULL_BACK,29,1996-12-15,6,194,1,0,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250056861,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056861.jpg,2024-25
Jurij Medveděv,Czechia,DEFENDER,FULL_BACK,29,1996-06-18,4,193,0,1,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250064310,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064310.jpg,2024-25
Bruno Petković,Croatia,FORWARD,STRIKER,31,1994-09-16,3,193,2,0,0,1,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250063394,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063394.jpg,2024-25
Jeremy Doku,Belgium,MIDFIELDER,STRIKER,24,2002-05-27,4,192,0,1,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250113142,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113142.jpg,2024-25
Tomi Horvat,Slovenia,MIDFIELDER,UNKNOWN,27,1999-03-24,7,191,0,0,0,1,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250019616,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019616.jpg,2024-25
Dario Špikić,Croatia,FORWARD,UNKNOWN,27,1999-03-22,5,185,1,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250092194,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092194.jpg,2024-25
Arjan Malić,Bosnia and Herzegovina,MIDFIELDER,UNKNOWN,20,2005-08-28,3,183,1,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250192873,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192873.jpg,2024-25
Hugo Vetlesen,Norway,MIDFIELDER,UNKNOWN,26,2000-02-29,7,182,0,1,0,2,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250115134,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250115134.jpg,2024-25
Jeyland Mitchell,Costa Rica,DEFENDER,UNKNOWN,21,2004-09-29,7,181,0,0,0,2,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250198120,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198120.jpg,2024-25
Dálcio Gomes,Portugal,MIDFIELDER,UNKNOWN,30,1996-05-22,5,180,0,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250082469,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250082469.jpg,2024-25
 Abdoulaye Ndiaye,Senegal,DEFENDER,UNKNOWN,24,2002-04-10,2,180,0,0,0,1,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250163224,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163224.jpg,2024-25
Maarten Vandevoordt,Belgium,GOALKEEPER,GOALKEEPER,24,2002-02-26,2,180,0,0,0,1,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250118787,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118787.jpg,2024-25
João Félix,Portugal,FORWARD,STRIKER,26,1999-11-10,2,180,0,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250101463,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101463.jpg,2024-25
Daniil Khudiakov,Russia,GOALKEEPER,UNKNOWN,22,2004-01-09,2,180,0,0,0,0,0,SK Sturm Graz,SGR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50111.png,250165547,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250165547.jpg,2024-25
Philipp Köhn,Switzerland,GOALKEEPER,GOALKEEPER,28,1998-04-02,2,180,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250090955,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090955.jpg,2024-25
Matvei Safonov,Russia,GOALKEEPER,GOALKEEPER,27,1999-02-25,2,180,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250090101,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090101.jpg,2024-25
Andriy Lunin,Ukraine,GOALKEEPER,GOALKEEPER,27,1999-02-11,2,180,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250089824,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089824.jpg,2024-25
Marko Ilić,Serbia,GOALKEEPER,UNKNOWN,28,1998-02-03,2,180,0,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250079112,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079112.jpg,2024-25
Rui Silva,Portugal,GOALKEEPER,GOALKEEPER,32,1994-02-07,2,180,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250062141,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250062141.jpg,2024-25
Stefan Ortega,Germany,GOALKEEPER,UNKNOWN,33,1992-11-06,2,180,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250028705,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028705.jpg,2024-25
Dani Carvajal,Spain,DEFENDER,FULL_BACK,34,1992-01-11,2,180,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250024448,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250024448.jpg,2024-25
Vanja Drkušić,Slovenia,DEFENDER,UNKNOWN,26,1999-10-30,2,179,0,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250089688,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089688.jpg,2024-25
Luka Ivanušec,Croatia,FORWARD,ATTACKING_MIDFIELDER,27,1998-11-26,4,177,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250098468,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098468.jpg,2024-25
Gustaf Nilsson,Sweden,FORWARD,UNKNOWN,29,1997-05-23,7,175,1,0,1,1,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250090719,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090719.jpg,2024-25
David Alaba,Austria,DEFENDER,FULL_BACK,33,1992-06-24,5,175,0,0,0,1,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,1906540,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906540.jpg,2024-25
João Palhinha,Portugal,MIDFIELDER,DEFENSIVE_MIDFIELDER,30,1995-07-09,5,173,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250067295,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067295.jpg,2024-25
Ricardo Esgaio,Portugal,DEFENDER,FULL_BACK,33,1993-05-16,4,170,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250014114,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014114.jpg,2024-25
Felício Milson,Angola,MIDFIELDER,UNKNOWN,26,1999-10-12,5,169,2,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250187067,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187067.jpg,2024-25
Harvey Elliott,England,MIDFIELDER,UNKNOWN,23,2003-04-04,5,168,3,0,0,2,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250127426,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127426.jpg,2024-25
Nuno Santos,Portugal,FORWARD,UNKNOWN,31,1995-02-13,2,164,1,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250064482,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064482.jpg,2024-25
Ricardo Pepi,USA,FORWARD,UNKNOWN,23,2003-01-09,7,163,2,1,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250187620,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187620.jpg,2024-25
Irakli Azarov,Georgia,DEFENDER,UNKNOWN,24,2002-02-21,2,162,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250108031,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250108031.jpg,2024-25
Angel Gomes,England,MIDFIELDER,CENTRAL_MIDFIELDER,25,2000-08-31,4,161,1,0,0,2,1,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250104089,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104089.jpg,2024-25
Ermal Krasniqi,Kosovo,MIDFIELDER,UNKNOWN,27,1998-09-07,7,158,0,0,0,1,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250142158,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250142158.jpg,2024-25
Juan Cabal,Colombia,DEFENDER,UNKNOWN,25,2001-01-08,2,158,0,0,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250194564,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250194564.jpg,2024-25
Elias Cobbaut,Belgium,DEFENDER,FULL_BACK,28,1997-11-24,2,158,0,0,0,0,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250107509,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250107509.jpg,2024-25
Nemanja Radonjić,Serbia,MIDFIELDER,WINGER,30,1996-02-15,4,157,3,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250055216,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055216.jpg,2024-25
Anrie Chase,Japan,DEFENDER,UNKNOWN,22,2004-03-24,5,156,0,0,0,1,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250198501,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198501.jpg,2024-25
Samuel Dahl,Sweden,DEFENDER,UNKNOWN,23,2003-03-04,3,155,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250130428,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130428.jpg,2024-25
Idjessi Metsoko,France,FORWARD,UNKNOWN,24,2002-03-14,7,154,1,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250198274,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198274.jpg,2024-25
Bruno Duarte,Brazil,FORWARD,STRIKER,30,1996-03-24,7,153,0,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250133390,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250133390.jpg,2024-25
Yussuf Poulsen,Denmark,FORWARD,STRIKER,31,1994-06-15,6,153,1,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250022869,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250022869.jpg,2024-25
Hyunjun Yang,Korea Republic,MIDFIELDER,UNKNOWN,24,2002-05-25,6,153,0,1,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250181428,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181428.jpg,2024-25
Daouda Guindo,Mali,DEFENDER,UNKNOWN,23,2002-10-14,4,153,1,0,0,1,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250161142,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161142.jpg,2024-25
Couhaib Driouech,Netherlands,FORWARD,UNKNOWN,24,2002-04-17,5,152,1,0,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250197264,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197264.jpg,2024-25
Abel Ruiz,Spain,FORWARD,STRIKER,26,2000-01-28,3,147,0,0,0,0,0,Girona FC,GIR,https://img.uefa.com/imgml/TP/teams/logos/240x240/2602798.png,250087542,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087542.jpg,2024-25
Adamo Nagalo,Burkina Faso,DEFENDER,UNKNOWN,23,2002-09-22,5,145,0,0,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250187793,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187793.jpg,2024-25
Yannik Keitel,Germany,MIDFIELDER,UNKNOWN,26,2000-02-15,4,145,1,0,0,1,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250104101,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250104101.jpg,2024-25
Vladimír Weiss,Slovakia,MIDFIELDER,WINGER,36,1989-11-30,3,145,0,0,0,1,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,102153,https://img.uefa.com/imgml/TP/players/1/2025/324x324/102153.jpg,2024-25
Renato Sanches,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-08-18,4,144,0,0,0,1,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250058218,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058218.jpg,2024-25
Lassina Traoré,Burkina Faso,FORWARD,STRIKER,25,2001-01-12,6,143,0,0,0,1,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250128222,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128222.jpg,2024-25
Rodrigo Riquelme,Spain,MIDFIELDER,UNKNOWN,26,2000-04-02,5,143,0,0,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250101313,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101313.jpg,2024-25
Arda Güler,Türkiye,MIDFIELDER,UNKNOWN,21,2005-02-25,7,142,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250161881,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161881.jpg,2024-25
Lucas Beraldo,Italy,DEFENDER,UNKNOWN,22,2003-11-24,4,142,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250193442,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193442.jpg,2024-25
Guélor Kanga,Gabon,MIDFIELDER,ATTACKING_MIDFIELDER,35,1990-09-01,5,141,1,0,0,0,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250056982,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056982.jpg,2024-25
Casper Nielsen,Denmark,MIDFIELDER,UNKNOWN,32,1994-04-29,6,140,1,0,0,1,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250061589,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061589.jpg,2024-25
Wataru Endo,Japan,DEFENDER,UNKNOWN,33,1993-02-09,6,140,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250097935,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097935.jpg,2024-25
Lamare Bogarde,Netherlands,DEFENDER,UNKNOWN,22,2004-01-05,4,140,0,0,0,0,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250139057,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139057.jpg,2024-25
El Bilal Touré,Mali,FORWARD,UNKNOWN,24,2001-10-03,4,139,1,0,0,0,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250144297,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144297.jpg,2024-25
Meschack Elia,DR Congo,FORWARD,STRIKER,28,1997-08-06,5,138,0,0,0,2,0,BSC Young Boys,YB,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,250141610,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250141610.jpg,2024-25
