name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Pablo Sarabia,Spain,FORWARD,WINGER,34,1992-05-11,3,91,0,0,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,1909920,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1909920.jpg,2022-23
Josip Drmić,Switzerland,FORWARD,STRIKER,33,1992-08-08,6,90,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250017664,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250017664.jpg,2022-23
James Forrest,Scotland,MIDFIELDER,WINGER,34,1991-07-07,3,90,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,1909868,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1909868.jpg,2022-23
Exequiel Palacios,Argentina,MIDFIELDER,CENTRAL_MIDFIELDER,27,1998-10-05,2,90,0,0,0,2,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250138928,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250138928.jpg,2022-23
Felix Passlack,Germany,MIDFIELDER,FULL_BACK,28,1998-05-29,1,90,0,1,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250076274,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250076274.jpg,2022-23
Pape Sarr,Senegal,MIDFIELDER,UNKNOWN,23,2002-09-14,1,90,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250174777,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250174777.jpg,2022-23
Marián Tvrdoň,Slovakia,GOALKEEPER,UNKNOWN,31,1994-08-18,1,90,0,0,0,0,0,FC Viktoria Plzeň,PLZ,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,250159115,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250159115.jpg,2022-23
Edouard Mendy,Senegal,GOALKEEPER,GOALKEEPER,34,1992-03-01,1,90,0,0,0,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250134380,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250134380.jpg,2022-23
Ronald Araújo,Uruguay,DEFENDER,UNKNOWN,27,1999-03-07,1,90,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250134170,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250134170.jpg,2022-23
Jon McLaughlin,Scotland,GOALKEEPER,GOALKEEPER,38,1987-09-09,1,90,0,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250118480,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250118480.jpg,2022-23
Jack Hendry,Scotland,DEFENDER,CENTRE_BACK,31,1995-05-07,1,90,0,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250117436,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250117436.jpg,2022-23
Rıdvan Yılmaz,Türkiye,DEFENDER,FULL_BACK,25,2001-05-21,1,90,0,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250108732,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250108732.jpg,2022-23
Stephen Welsh,Scotland,DEFENDER,CENTRE_BACK,26,2000-01-19,1,90,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250101698,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250101698.jpg,2022-23
Felipe,Brazil,DEFENDER,UNKNOWN,37,1989-05-16,1,90,0,0,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250100014,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250100014.jpg,2022-23
Iñaki Peña,Spain,GOALKEEPER,UNKNOWN,27,1999-03-02,1,90,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250081721,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081721.jpg,2022-23
Carl Starfelt,Sweden,DEFENDER,UNKNOWN,31,1995-06-01,1,90,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250071301,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250071301.jpg,2022-23
Ivo Grbić,Croatia,GOALKEEPER,UNKNOWN,30,1996-01-18,1,90,0,0,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250056074,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250056074.jpg,2022-23
Daniele Rugani,Italy,DEFENDER,CENTRE_BACK,31,1994-07-29,1,90,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250024963,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024963.jpg,2022-23
Karim Rekik,Netherlands,DEFENDER,CENTRE_BACK,31,1994-12-02,1,90,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250024856,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024856.jpg,2022-23
Fernando,Brazil,MIDFIELDER,DEFENSIVE_MIDFIELDER,38,1987-07-25,1,90,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250003327,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250003327.jpg,2022-23
Yves Bissouma,Mali,MIDFIELDER,UNKNOWN,29,1996-08-30,3,89,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250099553,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099553.jpg,2022-23
Fatawu Issahaku,Ghana,FORWARD,UNKNOWN,22,2004-03-08,2,87,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250177499,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250177499.jpg,2022-23
Neven Djurasek,Croatia,MIDFIELDER,UNKNOWN,27,1998-08-15,5,86,0,0,0,1,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250081635,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081635.jpg,2022-23
Yosef Raz Meir,Israel,DEFENDER,UNKNOWN,29,1996-11-30,2,83,0,0,0,0,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250056095,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250056095.jpg,2022-23
Jan Kopic,Czechia,MIDFIELDER,WINGER,36,1990-06-04,2,83,0,0,0,0,0,FC Viktoria Plzeň,PLZ,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,250034779,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250034779.jpg,2022-23
Warren Zaïre-Emery,France,MIDFIELDER,DEFENSIVE_MIDFIELDER,20,2006-03-08,3,82,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250153849,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250153849.jpg,2022-23
Dani Ceballos,Spain,MIDFIELDER,CENTRAL_MIDFIELDER,29,1996-08-07,7,81,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250086709,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250086709.jpg,2022-23
Dimitri Payet,France,FORWARD,WINGER,39,1987-03-29,2,77,0,0,0,0,0,Olympique de Marseille,MAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/52748.png,1901409,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1901409.jpg,2022-23
Owen Wijndal,Netherlands,DEFENDER,UNKNOWN,26,1999-11-28,2,76,0,1,0,0,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250097317,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250097317.jpg,2022-23
Matt Doherty,Republic of Ireland,DEFENDER,FULL_BACK,34,1992-01-16,2,76,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250027820,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250027820.jpg,2022-23
Kévin Théophile-Catherine,France,DEFENDER,FULL_BACK,36,1989-10-28,1,76,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250000679,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250000679.jpg,2022-23
Denis Zakaria,Switzerland,MIDFIELDER,CENTRAL_MIDFIELDER,29,1996-11-20,2,73,1,0,0,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,250079677,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250079677.jpg,2022-23
Bruno Costa,Portugal,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-04-19,3,71,0,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250063924,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250063924.jpg,2022-23
Faride Alidou,Germany,FORWARD,UNKNOWN,24,2001-07-18,5,70,1,0,0,0,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250171244,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250171244.jpg,2022-23
Yussuf Poulsen,Denmark,FORWARD,STRIKER,31,1994-06-15,5,68,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250022869,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250022869.jpg,2022-23
Fernando,Brazil,FORWARD,STRIKER,27,1999-03-01,1,65,0,1,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250121492,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250121492.jpg,2022-23
Dani Olmo,Spain,FORWARD,WINGER,28,1998-05-07,3,62,0,1,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250081720,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081720.jpg,2022-23
Oliver Abildgaard,Denmark,MIDFIELDER,UNKNOWN,29,1996-06-10,2,61,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250081189,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081189.jpg,2022-23
Tom Rothe,Germany,DEFENDER,UNKNOWN,21,2004-10-29,3,59,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250163042,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250163042.jpg,2022-23
Hugo Ekitiké,France,FORWARD,UNKNOWN,23,2002-06-20,4,58,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250144643,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250144643.jpg,2022-23
Martin Baturina,Croatia,MIDFIELDER,ATTACKING_MIDFIELDER,23,2003-02-16,5,56,0,0,0,1,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250140940,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250140940.jpg,2022-23
Sun Menachem,Israel,DEFENDER,UNKNOWN,32,1993-09-07,4,56,0,0,0,1,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250099175,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099175.jpg,2022-23
Lukas Klostermann,Germany,DEFENDER,FULL_BACK,30,1996-06-03,2,56,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250058260,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250058260.jpg,2022-23
Florian Grillitsch,Austria,MIDFIELDER,CENTRAL_MIDFIELDER,30,1995-08-07,5,55,0,0,0,0,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250041706,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250041706.jpg,2022-23
Antonio Nusa,Norway,MIDFIELDER,UNKNOWN,21,2005-04-17,4,54,1,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250163400,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250163400.jpg,2022-23
Alessio Zerbin,Italy,FORWARD,UNKNOWN,27,1999-03-03,3,54,0,0,0,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250112609,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250112609.jpg,2022-23
Danny Namaso,England,FORWARD,UNKNOWN,25,2000-08-28,3,51,0,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250104093,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250104093.jpg,2022-23
Adnan Januzaj,Belgium,MIDFIELDER,WINGER,31,1995-02-05,3,49,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250064531,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064531.jpg,2022-23
Paulinho,Brazil,FORWARD,WINGER,25,2000-07-15,2,48,0,0,0,1,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250122712,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250122712.jpg,2022-23
Éder Balanta,Colombia,DEFENDER,DEFENSIVE_MIDFIELDER,33,1993-02-28,4,46,0,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250067467,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250067467.jpg,2022-23
Jan Kliment,Czechia,FORWARD,UNKNOWN,32,1993-09-01,1,45,1,0,0,0,0,FC Viktoria Plzeň,PLZ,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,250042994,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250042994.jpg,2022-23
El Chadaille Bitshiabu,France,DEFENDER,UNKNOWN,21,2005-05-16,1,45,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250153851,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250153851.jpg,2022-23
Mamoudou Karamoko,France,FORWARD,STRIKER,26,1999-06-08,1,45,0,0,0,0,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250138972,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250138972.jpg,2022-23
Gabriel Veron,Brazil,FORWARD,UNKNOWN,23,2002-09-03,3,44,0,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250174943,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250174943.jpg,2022-23
Joshua Wilson-Esbrand,England,DEFENDER,UNKNOWN,23,2002-12-26,2,44,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250138239,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250138239.jpg,2022-23
Nikita Rukavytsya,Australia,FORWARD,UNKNOWN,38,1987-06-22,6,43,0,0,0,0,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250006718,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250006718.jpg,2022-23
Paul Mukairu,Nigeria,MIDFIELDER,UNKNOWN,26,2000-01-18,3,42,0,0,0,0,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250175535,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250175535.jpg,2022-23
Matias Soulé,Argentina,FORWARD,UNKNOWN,23,2003-04-15,3,41,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250140929,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250140929.jpg,2022-23
Youri Baas,Netherlands,DEFENDER,UNKNOWN,23,2003-03-17,3,41,0,0,0,0,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250128433,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128433.jpg,2022-23
Gonçalo Guedes,Portugal,FORWARD,WINGER,29,1996-11-29,2,41,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250054760,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250054760.jpg,2022-23
Kalvin Phillips,England,MIDFIELDER,DEFENSIVE_MIDFIELDER,30,1995-12-02,3,40,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250143242,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250143242.jpg,2022-23
Luís Neto,Portugal,DEFENDER,CENTRE_BACK,38,1988-05-26,1,38,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250034990,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250034990.jpg,2022-23
Bryan Gil,Spain,FORWARD,WINGER,25,2001-02-11,4,37,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250106967,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250106967.jpg,2022-23
Jamie Gittens,England,MIDFIELDER,UNKNOWN,21,2004-08-08,2,37,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250153402,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250153402.jpg,2022-23
Gonçalo Borges,Portugal,FORWARD,UNKNOWN,25,2001-03-29,4,36,0,0,0,1,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250113342,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250113342.jpg,2022-23
Diogo Gonçalves,Portugal,FORWARD,WINGER,29,1997-02-06,4,36,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250076224,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250076224.jpg,2022-23
Petar Bočkaj,Croatia,DEFENDER,UNKNOWN,29,1996-07-23,3,36,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250097296,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250097296.jpg,2022-23
Pape Gueye,Senegal,MIDFIELDER,UNKNOWN,27,1999-01-24,3,34,0,0,0,0,0,Olympique de Marseille,MAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/52748.png,250144229,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250144229.jpg,2022-23
Paul Wanner,Austria,MIDFIELDER,UNKNOWN,20,2005-12-23,2,34,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250163784,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250163784.jpg,2022-23
Julian Draxler,Germany,UNKNOWN,ATTACKING_MIDFIELDER,32,1993-09-20,3,29,0,0,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250026763,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250026763.jpg,2022-23
Aleš Čermák,Czechia,MIDFIELDER,CENTRAL_MIDFIELDER,31,1994-10-01,3,29,0,0,0,0,0,FC Viktoria Plzeň,PLZ,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,250023076,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250023076.jpg,2022-23
Mateus,Portugal,MIDFIELDER,UNKNOWN,21,2004-07-10,1,29,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250164933,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250164933.jpg,2022-23
Gianluca Gaetano,Italy,FORWARD,UNKNOWN,26,2000-05-05,3,28,0,0,0,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250101412,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250101412.jpg,2022-23
João Neves,Portugal,MIDFIELDER,UNKNOWN,21,2004-09-27,3,27,0,1,0,0,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250164991,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250164991.jpg,2022-23
Dário Essugo,Portugal,MIDFIELDER,UNKNOWN,21,2005-03-14,1,27,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250160998,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250160998.jpg,2022-23
Marko Bulat,Croatia,MIDFIELDER,UNKNOWN,24,2001-09-26,3,26,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250107091,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250107091.jpg,2022-23
Peter Ankersen,Denmark,DEFENDER,FULL_BACK,35,1990-09-22,1,24,0,0,0,0,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250020385,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250020385.jpg,2022-23
Marc Casadó,Spain,DEFENDER,UNKNOWN,22,2003-09-14,1,23,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250129965,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250129965.jpg,2022-23
Orri Óskarsson,Iceland,FORWARD,UNKNOWN,21,2004-08-29,2,21,0,0,0,0,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250129690,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250129690.jpg,2022-23
Ofri Arad,Israel,DEFENDER,UNKNOWN,27,1998-09-11,2,20,0,0,0,0,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250099183,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099183.jpg,2022-23
Samuel Iling-Junior,England,MIDFIELDER,UNKNOWN,22,2003-10-04,1,20,0,1,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250128385,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128385.jpg,2022-23
André Franco,Portugal,MIDFIELDER,UNKNOWN,28,1998-04-12,1,20,0,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250102294,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250102294.jpg,2022-23
Mahir Emreli,Azerbaijan,FORWARD,WINGER,28,1997-07-01,1,20,0,0,0,0,0,GNK Dinamo,DIN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,250056341,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250056341.jpg,2022-23
Davinson Sánchez,Colombia,DEFENDER,CENTRE_BACK,29,1996-06-12,2,19,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250099374,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250099374.jpg,2022-23
Lucas Alario,Argentina,FORWARD,STRIKER,33,1992-10-08,2,18,0,0,0,0,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250122711,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250122711.jpg,2022-23
Sékou Koita,Mali,FORWARD,STRIKER,26,1999-11-28,2,18,0,0,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250117359,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250117359.jpg,2022-23
Soumaïla Coulibaly,France,DEFENDER,UNKNOWN,22,2003-10-14,1,18,0,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250135672,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250135672.jpg,2022-23
Julian Ryerson,Norway,DEFENDER,UNKNOWN,28,1997-11-17,1,17,0,0,0,1,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250092517,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250092517.jpg,2022-23
Japhet Tanganga,England,DEFENDER,CENTRE_BACK,27,1999-03-31,1,17,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250089312,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250089312.jpg,2022-23
Jesús Vallejo,Spain,DEFENDER,CENTRE_BACK,29,1997-01-05,1,17,0,0,0,0,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250065307,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250065307.jpg,2022-23
Rochinha,Portugal,FORWARD,WINGER,31,1995-05-03,1,17,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250064486,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250064486.jpg,2022-23
Alex Oxlade-Chamberlain,England,MIDFIELDER,WINGER,32,1993-08-15,1,17,0,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250021048,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250021048.jpg,2022-23
Roko Šimić,Croatia,FORWARD,UNKNOWN,22,2003-09-10,2,16,0,0,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250129734,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250129734.jpg,2022-23
Federico Chiesa,Italy,FORWARD,ATTACKING_MIDFIELDER,28,1997-10-25,1,16,0,0,0,0,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250090398,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250090398.jpg,2022-23
Andriy Totovytskyi,Ukraine,MIDFIELDER,CENTRAL_MIDFIELDER,33,1993-01-20,1,16,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250066468,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250066468.jpg,2022-23
Mats Rits,Belgium,MIDFIELDER,DEFENSIVE_MIDFIELDER,32,1993-07-18,1,16,0,0,0,0,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250012557,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250012557.jpg,2022-23
Lucas Ocampos,Argentina,FORWARD,WINGER,31,1994-07-11,2,15,0,0,0,0,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250067936,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250067936.jpg,2022-23
